id	multiplicon	genome	list	first	last	order
17690	3897	vvi	chr14	VV14G07320	VV14G08900	1
17691	3898	ptr	LG_XIII	PT13G01640	PT13G03310	0
17692	3898	ath	5	AT5G27000	AT5G28150	1
17693	3899	ptr	LG_XV	PT15G05930	PT15G07850	0
17694	3899	ptr	LG_I	PT01G20450	PT01G22270	1
17695	3900	ptr	LG_V	PT05G04600	PT05G05950	0
17696	3900	ath	3	AT3G49920	AT3G50620	1
17697	3901	ptr	LG_II	PT02G22330	PT02G23900	0
17698	3901	ath	5	AT5G37490	AT5G38200	1
17699	3902	vvi	chr6	VV06G16270	VV06G17680	0
17700	3902	ath	5	AT5G22420	AT5G23000	1
17701	3903	ptr	LG_XVI	PT16G07010	PT16G08010	0
17702	3903	vvi	chr6	VV06G03120	VV06G04670	1
17703	3904	ptr	LG_VII	PT07G04780	PT07G06180	0
17704	3904	ath	5	AT5G09910	AT5G10390	1
17705	3905	vvi	chr7	VV07G09140	VV07G10610	0
17706	3905	ath	4	AT4G37250	AT4G37830	1
17707	3906	vvi	chr11	VV11G03260	VV11G05060	0
17708	3906	ptr	LG_XVIII	PT18G01930	PT18G03360	1
17709	3907	ptr	LG_VII	PT07G08060	PT07G09850	0
17710	3907	ptr	LG_II	PT02G11650	PT02G12710	1
17711	3908	ptr	LG_I	PT01G14910	PT01G16750	0
17712	3908	ath	3	AT3G46180	AT3G47300	1
17713	3909	vvi	chr9	VV09G00020	VV09G01890	0
17714	3909	ath	1	AT1G17230	AT1G17665	1
17715	3910	vvi	chr5	VV05G02710	VV05G03090	0
17716	3910	ptr	LG_X	PT10G00120	PT10G00450	1
17717	3911	ptr	LG_XII	PT12G00980	PT12G01520	0
17718	3911	vvi	chrUn_random	VV00G11135	VV00G11460	1
17719	3912	ptr	LG_XII	PT12G01250	PT12G01320	0
17720	3912	vvi	chrUn_random	VV00G11375	VV00G11410	1
17721	3912	ptr	scaffold_197	PT00G31545	PT00G31600	2
17722	3913	vvi	chr13	VV13G03950	VV13G04980	0
17723	3913	ptr	LG_VI	PT06G06890	PT06G07650	1
17724	3914	vvi	chr1	VV01G08750	VV01G09510	0
17725	3914	ptr	LG_VIII	PT08G17600	PT08G18060	1
17726	3915	ptr	LG_XIX	PT19G04740	PT19G05130	0
17727	3915	vvi	chr13	VV13G01660	VV13G02370	1
17728	3916	ptr	LG_XIX	PT19G04790	PT19G04860	0
17729	3916	vvi	chr13	VV13G01770	VV13G01890	1
17730	3916	ptr	LG_XIII	PT13G08890	PT13G08960	2
17731	3917	ptr	LG_V	PT05G05130	PT05G05990	0
17732	3917	ath	5	AT5G67020	AT5G67570	1
17733	3918	vvi	chr13	VV13G02490	VV13G03240	0
17734	3918	ath	3	AT3G55000	AT3G55350	1
17735	3919	ptr	LG_XV	PT15G07260	PT15G08450	0
17736	3919	ptr	LG_III	PT03G12560	PT03G13660	1
17737	3920	ath	1	AT1G80000	AT1G80910	0
17738	3920	ath	1	AT1G15280	AT1G16020	1
17739	3921	ath	1	AT1G80460	AT1G80490	0
17740	3921	ath	1	AT1G15700	AT1G15750	1
17741	3921	vvi	chrUn_random	VV00G06995	VV00G07340	2
17742	3922	ath	1	AT1G80820	AT1G80900	0
17743	3922	ath	1	AT1G15950	AT1G16010	1
17744	3922	ptr	scaffold_208	PT00G32670	PT00G32760	2
17745	3923	vvi	chr17	VV17G00410	VV17G01680	0
17746	3923	ptr	LG_I	PT01G21080	PT01G22410	1
17747	3924	ptr	LG_VI	PT06G06540	PT06G07570	0
17748	3924	ath	5	AT5G02010	AT5G02560	1
17749	3925	ptr	LG_I	PT01G19770	PT01G20710	0
17750	3925	ath	5	AT5G14345	AT5G14720	1
17751	3926	ptr	LG_IX	PT09G05390	PT09G06670	0
17752	3926	ath	3	AT3G18820	AT3G19290	1
17753	3927	ptr	LG_X	PT10G12510	PT10G13840	0
17754	3927	ath	3	AT3G16890	AT3G17390	1
17755	3928	vvi	chr16	VV16G05110	VV16G06440	0
17756	3928	ath	5	AT5G24240	AT5G24680	1
17757	3929	vvi	chr16	VV16G05220	VV16G05630	0
17758	3929	ath	5	AT5G24450	AT5G24610	1
17759	3929	ath	3	AT3G49400	AT3G49550	2
17760	3930	vvi	chr14	VV14G07320	VV14G08740	0
17761	3930	ath	1	AT1G66810	AT1G67300	1
17762	3931	ptr	LG_XVIII	PT18G07930	PT18G09350	0
17763	3931	ath	2	AT2G23770	AT2G24320	1
17764	3932	ptr	LG_XIV	PT14G10830	PT14G12260	0
17765	3932	ath	3	AT3G07460	AT3G07870	1
17766	3933	ptr	LG_I	PT01G07630	PT01G09640	0
17767	3933	ath	2	AT2G45550	AT2G46530	1
17768	3934	ptr	scaffold_120	PT00G17395	PT00G17580	0
17769	3934	ptr	LG_XIII	PT13G09520	PT13G10040	1
17770	3935	ptr	scaffold_120	PT00G17535	PT00G17555	0
17771	3935	ptr	LG_XIII	PT13G09540	PT13G09730	1
17772	3935	vvi	chr12	VV12G06890	VV12G07010	2
17773	3936	ptr	scaffold_28	PT00G01560	PT00G01730	0
17774	3936	vvi	chr8	VV08G00070	VV08G00500	1
17775	3937	vvi	chr17	VV17G04160	VV17G04800	0
17776	3937	ptr	LG_XII	PT12G04960	PT12G05340	1
17777	3938	ptr	LG_XIV	PT14G08960	PT14G09570	0
17778	3938	ptr	LG_II	PT02G23930	PT02G24340	1
17779	3939	vvi	chr3	VV03G06400	VV03G07480	0
17780	3939	vvi	chr7	VV07G10570	VV07G11600	1
17781	3940	vvi	chr1	VV01G06990	VV01G07790	0
17782	3940	ptr	LG_VIII	PT08G16780	PT08G17240	1
17783	3941	ptr	scaffold_133	PT00G21950	PT00G22345	0
17784	3941	ath	3	AT3G05410	AT3G05750	1
17785	3942	vvi	chr2	VV02G11030	VV02G11830	0
17786	3942	ptr	LG_III	PT03G07100	PT03G07520	1
17787	3943	ptr	LG_II	PT02G15650	PT02G16330	0
17788	3943	ath	4	AT4G01000	AT4G01320	1
17789	3944	vvi	chr4	VV04G02410	VV04G03120	0
17790	3944	ath	4	AT4G31120	AT4G31450	1
17791	3945	ptr	LG_IV	PT04G08270	PT04G09250	0
17792	3945	vvi	chr14	VV14G08330	VV14G09340	1
17793	3946	vvi	chr17	VV17G00110	VV17G01130	0
17794	3946	ptr	LG_III	PT03G12770	PT03G13660	1
17795	3947	vvi	chr1_random	VV00G51795	VV00G52220	0
17796	3947	ptr	LG_X	PT10G05390	PT10G05720	1
17797	3948	ptr	LG_I	PT01G05000	PT01G05780	0
17798	3948	ath	5	AT5G13080	AT5G13430	1
17799	3949	ath	2	AT2G45650	AT2G46700	0
17800	3949	ath	3	AT3G61120	AT3G61960	1
17801	3950	ptr	LG_VIII	PT08G13950	PT08G15100	0
17802	3950	ptr	LG_II	PT02G04080	PT02G05140	1
17803	3951	vvi	chr2	VV02G04290	VV02G05800	0
17804	3951	ptr	LG_XII	PT12G11030	PT12G12350	1
17805	3952	ptr	LG_I	PT01G12760	PT01G13620	0
17806	3952	ath	3	AT3G16050	AT3G16490	1
17807	3953	vvi	chr14	VV14G10250	VV14G11260	0
17808	3953	ath	3	AT3G26540	AT3G27020	1
17809	3954	vvi	chr9	VV09G00070	VV09G01030	0
17810	3954	ath	1	AT1G53730	AT1G54150	1
17811	3955	vvi	chr18	VV18G06930	VV18G08500	0
17812	3955	ptr	LG_I	PT01G23850	PT01G25430	1
17813	3956	vvi	chr6	VV06G00090	VV06G01680	0
17814	3956	vvi	chr8	VV08G15700	VV08G17020	1
17815	3957	ath	3	AT3G09390	AT3G09840	0
17816	3957	ath	5	AT5G02380	AT5G03340	1
17817	3958	ptr	LG_XIII	PT13G05890	PT13G06990	0
17818	3958	ath	5	AT5G17510	AT5G17900	1
17819	3959	ptr	LG_V	PT05G07110	PT05G08150	0
17820	3959	ath	1	AT1G22015	AT1G22500	1
17821	3960	ptr	LG_XV	PT15G07010	PT15G08020	0
17822	3960	ath	3	AT3G48530	AT3G48870	1
17823	3961	vvi	chr4	VV04G00050	VV04G01300	0
17824	3961	ath	2	AT2G25740	AT2G26330	1
17825	3962	vvi	chr14_random	VV00G57915	VV00G58480	0
17826	3962	ptr	LG_II	PT02G22900	PT02G23600	1
17827	3963	vvi	chr15	VV15G02920	VV15G04610	0
17828	3963	ptr	LG_II	PT02G13780	PT02G14950	1
17829	3964	vvi	chr1	VV01G11920	VV01G12920	0
17830	3964	ath	5	AT5G13100	AT5G13430	1
17831	3965	ptr	LG_VIII	PT08G17940	PT08G19090	0
17832	3965	ath	3	AT3G06010	AT3G06480	1
17833	3966	ptr	LG_I	PT01G20960	PT01G22120	0
17834	3966	ath	3	AT3G01720	AT3G02040	1
17835	3967	ptr	LG_VI	PT06G10570	PT06G11690	0
17836	3967	ath	3	AT3G11700	AT3G12140	1
17837	3968	vvi	chr14	VV14G00520	VV14G02300	0
17838	3968	ptr	LG_II	PT02G17880	PT02G19600	1
17839	3969	ptr	LG_VIII	PT08G05700	PT08G06880	0
17840	3969	ath	3	AT3G10985	AT3G11320	1
17841	3970	vvi	chr5	VV05G04670	VV05G06140	0
17842	3970	ptr	LG_II	PT02G04580	PT02G05250	1
17843	3971	ptr	scaffold_57	PT00G08030	PT00G08690	0
17844	3971	ptr	LG_II	PT02G01160	PT02G02980	1
17845	3972	ptr	LG_VI	PT06G10690	PT06G11930	0
17846	3972	ath	5	AT5G06400	AT5G06860	1
17847	3973	vvi	chr14	VV14G10930	VV14G12340	0
17848	3973	ath	3	AT3G01750	AT3G02040	1
17849	3974	ptr	LG_VIII	PT08G14580	PT08G15830	0
17850	3974	ath	1	AT1G04190	AT1G04550	1
17851	3975	ptr	scaffold_28	PT00G00765	PT00G01535	0
17852	3975	ath	3	AT3G52880	AT3G53480	1
17853	3976	ptr	scaffold_28	PT00G01560	PT00G01725	0
17854	3976	ptr	LG_XVI	PT16G12640	PT16G12940	1
17855	3977	ptr	scaffold_155	PT00G26690	PT00G26895	0
17856	3977	vvi	chr14	VV14G09080	VV14G09480	1
17857	3978	ptr	scaffold_155	PT00G26765	PT00G26865	0
17858	3978	vvi	chr14	VV14G09110	VV14G09310	1
17859	3978	ptr	scaffold_165	PT00G28330	PT00G28410	2
17860	3979	ptr	scaffold_155	PT00G26760	PT00G26775	0
17861	3979	vvi	chr14	VV14G09300	VV14G09320	1
17862	3979	ath	5	AT5G38880	AT5G38900	2
17863	3980	ptr	scaffold_155	PT00G26830	PT00G26860	0
17864	3980	vvi	chr14	VV14G09150	VV14G09210	1
17865	3980	ptr	LG_XII	PT12G05580	PT12G05700	2
17866	3981	ptr	LG_XV	PT15G09230	PT15G09880	0
17867	3981	vvi	chr1	VV01G01490	VV01G01990	1
17868	3982	ptr	LG_VII	PT07G11950	PT07G12360	0
17869	3982	vvi	chr7	VV07G08950	VV07G09580	1
17870	3983	ptr	LG_XVII	PT17G01040	PT17G01820	0
17871	3983	ptr	LG_I	PT01G22870	PT01G23490	1
17872	3984	vvi	chr7	VV07G10910	VV07G11600	0
17873	3984	ptr	LG_V	PT05G05010	PT05G05360	1
17874	3985	ptr	scaffold_66	PT00G10915	PT00G11140	0
17875	3985	vvi	chrUn_random	VV00G44840	VV00G45175	1
17876	3986	ath	mitochondrion	ATMG00490	ATMG01200	0
17877	3986	ath	2	AT2G07749	AT2G07722	1
17878	3987	vvi	chr18	VV18G00030	VV18G00710	0
17879	3987	ath	1	AT1G76400	AT1G76700	1
17880	3988	vvi	chr9	VV09G03540	VV09G04260	0
17881	3988	ath	3	AT3G16030	AT3G16310	1
17882	3989	vvi	chr1	VV01G10410	VV01G11100	0
17883	3989	ptr	LG_X	PT10G11800	PT10G12190	1
17884	3990	ath	3	AT3G05980	AT3G06410	0
17885	3990	ath	5	AT5G18550	AT5G19340	1
17886	3991	ptr	LG_III	PT03G04650	PT03G05460	0
17887	3991	ath	4	AT4G16470	AT4G16970	1
17888	3992	ptr	LG_VI	PT06G06710	PT06G07710	0
17889	3992	ptr	LG_VIII	PT08G04870	PT08G05630	1
17890	3993	vvi	chr7	VV07G09450	VV07G10200	0
17891	3993	ath	5	AT5G67310	AT5G67630	1
17892	3994	vvi	chr5	VV05G05410	VV05G06160	0
17893	3994	ath	4	AT4G14690	AT4G14930	1
17894	3995	ptr	LG_XVI	PT16G08810	PT16G09620	0
17895	3995	ath	3	AT3G53800	AT3G54130	1
17896	3996	ptr	LG_X	PT10G08360	PT10G09150	0
17897	3996	ath	1	AT1G14530	AT1G14850	1
17898	3997	ptr	LG_VIII	PT08G10660	PT08G11390	0
17899	3997	ath	1	AT1G25340	AT1G26110	1
17900	3998	ptr	LG_VII	PT07G03450	PT07G04180	0
17901	3998	vvi	chr4	VV04G14970	VV04G15970	1
17902	3999	vvi	chr6	VV06G04500	VV06G05320	0
17903	3999	ath	5	AT5G59616	AT5G60080	1
17904	4000	ptr	LG_V	PT05G01140	PT05G02210	0
17905	4000	ptr	LG_II	PT02G08560	PT02G09680	1
17906	4001	vvi	chr15	VV15G03570	VV15G04600	0
17907	4001	ath	2	AT2G45470	AT2G45770	1
17908	4002	ath	4	AT4G20790	AT4G21940	0
17909	4002	ath	4	AT4G04695	AT4G06744	1
17910	4003	ath	4	AT4G21210	AT4G21230	0
17911	4003	ath	4	AT4G05200	AT4G05250	1
17912	4003	ptr	LG_IV	PT04G01010	PT04G01070	2
17913	4004	vvi	chr14	VV14G10230	VV14G11370	0
17914	4004	ptr	LG_III	PT03G12590	PT03G13590	1
17915	4005	ptr	LG_II	PT02G24710	PT02G25580	0
17916	4005	ath	3	AT3G24790	AT3G25400	1
17917	4006	ptr	LG_II	PT02G24720	PT02G24910	0
17918	4006	ath	3	AT3G24800	AT3G24870	1
17919	4006	vvi	chrUn_random	VV00G42440	VV00G42615	2
17920	4007	ptr	LG_II	PT02G24920	PT02G25170	0
17921	4007	ath	3	AT3G24900	AT3G25120	1
17922	4007	vvi	chrUn_random	VV00G20450	VV00G20550	2
17923	4008	ptr	LG_II	PT02G25130	PT02G25310	0
17924	4008	ath	3	AT3G25110	AT3G25180	1
17925	4008	ath	4	AT4G13020	AT4G13050	2
17926	4009	ptr	LG_II	PT02G25170	PT02G25260	0
17927	4009	ath	3	AT3G25120	AT3G25165	1
17928	4009	vvi	chrUn_random	VV00G47945	VV00G47960	2
17929	4010	vvi	chr15	VV15G04720	VV15G05590	0
17930	4010	ath	2	AT2G46620	AT2G46915	1
17931	4011	ptr	LG_XVI	PT16G04890	PT16G05790	0
17932	4011	ath	3	AT3G11700	AT3G12060	1
17933	4012	ath	3	AT3G43600	AT3G45010	0
17934	4012	ath	5	AT5G20960	AT5G22960	1
17935	4013	vvi	chr8	VV08G15700	VV08G16980	0
17936	4013	ptr	LG_I	PT01G00160	PT01G01370	1
17937	4014	ptr	LG_XI	PT11G07940	PT11G08970	0
17938	4014	ath	1	AT1G52880	AT1G53420	1
17939	4015	vvi	chr7	VV07G00850	VV07G01760	0
17940	4015	vvi	chr5	VV05G05020	VV05G06210	1
17941	4016	vvi	chr1	VV01G02780	VV01G03600	0
17942	4016	ath	1	AT1G25400	AT1G26110	1
17943	4017	ptr	LG_I	PT01G23950	PT01G25040	0
17944	4017	ath	2	AT2G14680	AT2G15530	1
17945	4018	ptr	LG_VIII	PT08G09070	PT08G10040	0
17946	4018	ath	3	AT3G16890	AT3G17370	1
17947	4019	ptr	LG_X	PT10G02730	PT10G03700	0
17948	4019	ath	2	AT2G33230	AT2G33580	1
17949	4020	vvi	chr11	VV11G00600	VV11G01900	0
17950	4020	ptr	LG_III	PT03G01570	PT03G02450	1
17951	4021	ptr	LG_XV	PT15G09950	PT15G11420	0
17952	4021	vvi	chr2	VV02G04290	VV02G05800	1
17953	4022	vvi	chr15_random	VV00G59055	VV00G59700	0
17954	4022	ath	1	AT1G01480	AT1G01800	1
17955	4023	ath	4	AT4G35390	AT4G36900	0
17956	4023	ath	1	AT1G19210	AT1G20900	1
17957	4024	vvi	chr8	VV08G14910	VV08G16430	0
17958	4024	ath	3	AT3G57430	AT3G58560	1
17959	4025	ptr	LG_X	PT10G10760	PT10G11900	0
17960	4025	ath	3	AT3G25540	AT3G25930	1
17961	4026	ptr	LG_X	PT10G10910	PT10G11130	0
17962	4026	ath	3	AT3G25840	AT3G25900	1
17963	4026	vvi	chrUn_random	VV00G48370	VV00G48500	2
17964	4027	vvi	chr3	VV03G05790	VV03G07440	0
17965	4027	ptr	LG_V	PT05G04660	PT05G05550	1
17966	4028	vvi	chr19	VV19G04780	VV19G06490	0
17967	4028	ptr	LG_IV	PT04G00090	PT04G01870	1
17968	4029	vvi	chr19	VV19G05190	VV19G05590	0
17969	4029	ptr	LG_IV	PT04G01010	PT04G01870	1
17970	4029	vvi	chr10_random	VV00G55165	VV00G55360	2
17971	4030	vvi	chr1	VV01G03210	VV01G04630	0
17972	4030	ptr	LG_IV	PT04G05360	PT04G06160	1
17973	4031	ptr	LG_VI	PT06G18280	PT06G19600	0
17974	4031	ath	5	AT5G10690	AT5G11160	1
17975	4032	vvi	chr1	VV01G02500	VV01G03620	0
17976	4032	ath	3	AT3G25600	AT3G25930	1
17977	4033	vvi	chr5	VV05G00090	VV05G01930	0
17978	4033	ptr	LG_II	PT02G18030	PT02G19320	1
17979	4034	vvi	chr9	VV09G04610	VV09G06610	0
17980	4034	ptr	LG_XVIII	PT18G02910	PT18G03650	1
17981	4035	ptr	LG_XVI	PT16G05600	PT16G06910	0
17982	4035	ath	2	AT2G35840	AT2G36220	1
17983	4036	ptr	LG_IX	PT09G12090	PT09G13400	0
17984	4036	ath	1	AT1G07230	AT1G07590	1
17985	4037	ptr	LG_VII	PT07G09530	PT07G11470	0
17986	4037	ptr	LG_IV	PT04G10920	PT04G12290	1
17987	4038	vvi	chr15	VV15G00200	VV15G01640	0
17988	4038	ath	2	AT2G44520	AT2G44910	1
17989	4039	ptr	LG_XI	PT11G08290	PT11G10010	0
17990	4039	ath	4	AT4G27180	AT4G27540	1
17991	4040	vvi	chr6	VV06G02590	VV06G02940	0
17992	4040	ptr	LG_I	PT01G16860	PT01G17150	1
17993	4041	ptr	scaffold_123	PT00G18840	PT00G18980	0
17994	4041	ptr	LG_IV	PT04G05440	PT04G05750	1
17995	4042	ptr	scaffold_107	PT00G15945	PT00G16160	0
17996	4042	vvi	chr19	VV19G02900	VV19G03390	1
17997	4043	ptr	LG_III	PT03G14410	PT03G14910	0
17998	4043	ath	1	AT1G80620	AT1G80920	1
17999	4044	ptr	LG_XI	PT11G00020	PT11G00470	0
18000	4044	ptr	LG_IV	PT04G00030	PT04G00620	1
18001	4045	ptr	LG_IX	PT09G11440	PT09G12090	0
18002	4045	vvi	chr6	VV06G15330	VV06G15920	1
18003	4046	ptr	scaffold_64	PT00G09935	PT00G10275	0
18004	4046	vvi	chr12	VV12G02690	VV12G03490	1
18005	4047	ptr	LG_VII	PT07G00010	PT07G00760	0
18006	4047	vvi	chr5	VV05G16560	VV05G17370	1
18007	4048	ptr	scaffold_142	PT00G24085	PT00G24310	0
18008	4048	vvi	chr5	VV05G15770	VV05G16560	1
18009	4049	ptr	scaffold_142	PT00G24090	PT00G24160	0
18010	4049	vvi	chr5	VV05G16500	VV05G16550	1
18011	4049	ptr	scaffold_120	PT00G17640	PT00G17745	2
18012	4050	ptr	LG_I	PT01G26860	PT01G27430	0
18013	4050	ath	5	AT5G55590	AT5G55990	1
18014	4051	vvi	chr13	VV13G03960	VV13G04970	0
18015	4051	vvi	chr8	VV08G09740	VV08G10640	1
18016	4052	ptr	LG_VII	PT07G00230	PT07G01170	0
18017	4052	vvi	chr12	VV12G03060	VV12G03900	1
18018	4053	ptr	LG_X	PT10G18930	PT10G19550	0
18019	4053	ath	3	AT3G54970	AT3G55340	1
18020	4054	ath	4	AT4G30470	AT4G31080	0
18021	4054	ath	2	AT2G23910	AT2G24330	1
18022	4055	ptr	scaffold_40	PT00G04920	PT00G05470	0
18023	4055	vvi	chr3	VV03G06360	VV03G07440	1
18024	4056	ptr	LG_VII	PT07G04810	PT07G05680	0
18025	4056	vvi	chr18	VV18G04020	VV18G05060	1
18026	4057	ptr	LG_XI	PT11G05850	PT11G06180	0
18027	4057	ptr	LG_I	PT01G27370	PT01G28070	1
18028	4058	vvi	chr11	VV11G03820	VV11G04530	0
18029	4058	ath	3	AT3G24330	AT3G24620	1
18030	4059	ptr	LG_XII	PT12G08920	PT12G09680	0
18031	4059	ath	5	AT5G50380	AT5G50915	1
18032	4060	vvi	chr15_random	VV00G59695	VV00G60250	0
18033	4060	ptr	LG_I	PT01G08020	PT01G08900	1
18034	4061	ptr	LG_XIV	PT14G02570	PT14G03280	0
18035	4061	ath	2	AT2G45790	AT2G46060	1
18036	4062	ptr	LG_V	PT05G01140	PT05G01840	0
18037	4062	ath	5	AT5G64990	AT5G65320	1
18038	4063	ptr	LG_IX	PT09G15180	PT09G16050	0
18039	4063	ath	2	AT2G27900	AT2G28450	1
18040	4064	ptr	scaffold_107	PT00G15770	PT00G16160	0
18041	4064	ath	1	AT1G52855	AT1G53170	1
18042	4065	vvi	chr16_random	VV00G61000	VV00G61400	0
18043	4065	ath	5	AT5G51570	AT5G51880	1
18044	4066	vvi	chr16	VV16G05280	VV16G06440	0
18045	4066	ptr	LG_II	PT02G16430	PT02G17470	1
18046	4067	vvi	chr7	VV07G00190	VV07G01420	0
18047	4067	ptr	LG_X	PT10G06410	PT10G07140	1
18048	4068	ptr	LG_III	PT03G12590	PT03G13440	0
18049	4068	ath	5	AT5G13090	AT5G13430	1
18050	4069	ptr	scaffold_57	PT00G08670	PT00G09015	0
18051	4069	vvi	chr18	VV18G10400	VV18G11540	1
18052	4070	ptr	LG_XV	PT15G07460	PT15G08450	0
18053	4070	vvi	chr1	VV01G11930	VV01G13040	1
18054	4071	vvi	chr15_random	VV00G59010	VV00G59635	0
18055	4071	ath	4	AT4G00355	AT4G00710	1
18056	4072	ptr	LG_III	PT03G03220	PT03G04010	0
18057	4072	ptr	LG_I	PT01G12640	PT01G13710	1
18058	4073	ptr	scaffold_29	PT00G01930	PT00G02410	0
18059	4073	ath	4	AT4G16563	AT4G17140	1
18060	4074	vvi	chr17	VV17G02130	VV17G03660	0
18061	4074	ptr	LG_X	PT10G09320	PT10G10740	1
18062	4075	ptr	LG_IX	PT09G05760	PT09G07140	0
18063	4075	ptr	LG_V	PT05G04500	PT05G05550	1
18064	4076	ptr	LG_XVII	PT17G02520	PT17G03770	0
18065	4076	vvi	chr17	VV17G05820	VV17G07300	1
18066	4077	ptr	LG_XVII	PT17G02810	PT17G02960	0
18067	4077	vvi	chr17	VV17G06170	VV17G06310	1
18068	4077	ptr	scaffold_129	PT00G20350	PT00G20390	2
18069	4078	ptr	LG_XVI	PT16G08360	PT16G08680	0
18070	4078	vvi	chr8	VV08G13480	VV08G14480	1
18071	4079	vvi	chr10	VV10G00060	VV10G01710	0
18072	4079	vvi	chr12	VV12G01650	VV12G03500	1
18073	4080	vvi	chr6	VV06G16650	VV06G17750	0
18074	4080	ath	2	AT2G27600	AT2G28010	1
18075	4081	ptr	LG_XII	PT12G06860	PT12G07620	0
18076	4081	vvi	chr14	VV14G13440	VV14G14750	1
18077	4082	vvi	chr19	VV19G02290	VV19G03390	0
18078	4082	ath	1	AT1G52855	AT1G53165	1
18079	4083	vvi	chr7	VV07G03620	VV07G04620	0
18080	4083	ath	2	AT2G47485	AT2G47780	1
18081	4084	vvi	chr3	VV03G02820	VV03G04080	0
18082	4084	ath	4	AT4G35170	AT4G35450	1
18083	4085	vvi	chr14	VV14G03170	VV14G04440	0
18084	4085	ath	3	AT3G05120	AT3G05380	1
18085	4086	ptr	LG_VII	PT07G10590	PT07G11670	0
18086	4086	ath	5	AT5G66250	AT5G66530	1
18087	4087	ptr	LG_XIII	PT13G07310	PT13G08440	0
18088	4087	ath	4	AT4G26990	AT4G27290	1
18089	4088	vvi	chr13	VV13G02510	VV13G03650	0
18090	4088	ath	2	AT2G39270	AT2G39660	1
18091	4089	vvi	chr3	VV03G02520	VV03G03980	0
18092	4089	ath	2	AT2G16950	AT2G17525	1
18093	4090	ptr	LG_XV	PT15G05080	PT15G06720	0
18094	4090	ptr	LG_X	PT10G04190	PT10G05690	1
18095	4091	vvi	chr14	VV14G02900	VV14G04470	0
18096	4091	ath	5	AT5G27290	AT5G27620	1
18097	4092	ptr	LG_XVI	PT16G11400	PT16G12940	0
18098	4092	ath	2	AT2G38370	AT2G38650	1
18099	4093	vvi	chr13	VV13G00200	VV13G01790	0
18100	4093	ath	3	AT3G10960	AT3G11250	1
18101	4094	vvi	chr19	VV19G01640	VV19G01990	0
18102	4094	ptr	LG_I	PT01G27560	PT01G27910	1
18103	4095	vvi	chr8	VV08G08550	VV08G08840	0
18104	4095	ptr	LG_VI	PT06G14080	PT06G14360	1
18105	4096	vvi	chr17	VV17G05750	VV17G06150	0
18106	4096	ptr	LG_XV	PT15G04010	PT15G04310	1
18107	4097	ptr	scaffold_124	PT00G19285	PT00G19485	0
18108	4097	vvi	chr10	VV10G00040	VV10G00440	1
18109	4098	vvi	chr3_random	VV00G54010	VV00G54205	0
18110	4098	ptr	LG_IX	PT09G07240	PT09G07540	1
18111	4099	ptr	scaffold_132	PT00G21665	PT00G21860	0
18112	4099	vvi	chr5	VV05G03220	VV05G03630	1
18113	4100	ptr	LG_XIX	PT19G03490	PT19G03840	0
18114	4100	ptr	LG_XIII	PT13G05580	PT13G06040	1
18115	4101	ptr	scaffold_86	PT00G13750	PT00G13875	0
18116	4101	vvi	chr12	VV12G14390	VV12G14790	1
18117	4102	ptr	scaffold_86	PT00G13830	PT00G13865	0
18118	4102	vvi	chr12	VV12G14650	VV12G14770	1
18119	4102	ptr	scaffold_150	PT00G26145	PT00G26180	2
18120	4103	ptr	scaffold_86	PT00G13790	PT00G13835	0
18121	4103	vvi	chr12	VV12G14520	VV12G14670	1
18122	4103	ath	5	AT5G49940	AT5G49960	2
18123	4104	ptr	scaffold_142	PT00G24160	PT00G24420	0
18124	4104	ptr	LG_XIX	PT19G07240	PT19G07810	1
18125	4105	ptr	scaffold_164	PT00G28015	PT00G28300	0
18126	4105	ptr	LG_VI	PT06G06050	PT06G06470	1
18127	4106	ptr	scaffold_164	PT00G28225	PT00G28280	0
18128	4106	ptr	LG_VI	PT06G06100	PT06G06190	1
18129	4106	vvi	chr11	VV11G08490	VV11G08620	2
18130	4107	ptr	scaffold_164	PT00G28080	PT00G28145	0
18131	4107	ptr	LG_VI	PT06G06250	PT06G06340	1
18132	4107	vvi	chr11	VV11G08140	VV11G08420	2
18133	4108	ptr	scaffold_164	PT00G28015	PT00G28050	0
18134	4108	ptr	LG_VI	PT06G06410	PT06G06470	1
18135	4108	vvi	chrUn_random	VV00G42145	VV00G42195	2
18136	4109	ptr	scaffold_164	PT00G28145	PT00G28295	0
18137	4109	ptr	LG_VI	PT06G06080	PT06G06250	1
18138	4109	vvi	chr9	VV09G11250	VV09G11320	2
18139	4110	ptr	scaffold_164	PT00G28220	PT00G28250	0
18140	4110	ptr	LG_VI	PT06G06140	PT06G06190	1
18141	4110	ath	5	AT5G35360	AT5G35400	2
18142	4111	ptr	scaffold_29	PT00G02350	PT00G02580	0
18143	4111	vvi	chr2	VV02G06400	VV02G07070	1
18144	4112	vvi	chr1_random	VV00G52930	VV00G53305	0
18145	4112	ptr	LG_X	PT10G04070	PT10G04640	1
18146	4113	ptr	scaffold_163	PT00G27690	PT00G27835	0
18147	4113	vvi	chr6	VV06G16170	VV06G16690	1
18148	4114	ptr	LG_V	PT05G16490	PT05G17010	0
18149	4114	ath	1	AT1G76400	AT1G76700	1
18150	4115	ptr	LG_XII	PT12G00880	PT12G01560	0
18151	4115	ath	5	AT5G52880	AT5G53330	1
18152	4116	ptr	LG_IX	PT09G14980	PT09G15310	0
